,Z,Z_norm,Z_NH3,phi,yp,yp_src,dyp_dx,H_ele,strain,T,P,K,H2,NH3,NO,N2O,O2,H,O,OH,HO2,H2O,H2O2,NO2,HNO,N,NNH,NH2,NH,H2NO,N2
66,0.086714022,0.090225205,0.08158192,0.6,0.129036877,4.927113554,44.03018555,0.015404811,810.9698092,1807.531237,101325,10.6504344,0.000504482,0.000254146,0.015979635,0.001695409,0.082431894,0.000103479,0.001863412,0.005006057,1.65E-05,0.129036877,2.79E-06,3.41E-06,3.31E-05,3.95E-06,7.76E-08,9.94E-05,9.81E-06,1.81E-07,0.7629554
67,0.087011911,0.090225205,0.081972918,0.6,0.129896841,3.801285493,31.27773779,0.015447697,639.4299977,1815.572669,101325,10.6504344,0.000464206,0.000164284,0.016118203,0.001445848,0.081354161,0.000100977,0.001892509,0.005175202,1.52E-05,0.129896841,2.82E-06,3.45E-06,2.36E-05,2.70E-06,5.52E-08,6.69E-05,6.79E-06,1.23E-07,0.763266155
68,0.087427497,0.090225205,0.082493718,0.6,0.131118628,2.336085403,21.83386336,0.015509753,507.3910311,1828.482764,101325,10.6504344,0.000405467,7.32E-05,0.016275883,0.001053656,0.079954926,9.48E-05,0.001899032,0.005370364,1.34E-05,0.131118628,2.80E-06,3.56E-06,1.26E-05,1.28E-06,2.91E-08,3.13E-05,3.34E-06,5.92E-08,0.763685729
69,0.087702051,0.090225205,0.082816276,0.6,0.131971513,1.486010191,16.27962563,0.015552689,421.6952792,1838.945665,101325,10.6504344,0.000364743,3.28E-05,0.016356758,0.000769132,0.079116194,8.81E-05,0.001862799,0.00544662,1.22E-05,0.131971513,2.72E-06,3.68E-06,7.13E-06,6.03E-07,1.59E-08,1.45E-05,1.64E-06,2.87E-08,0.763948801
70,0.087889045,0.090225205,0.083018816,0.6,0.132607436,1.001557432,12.90447963,0.015583478,361.7424149,1847.801776,101325,10.6504344,0.000335061,1.49E-05,0.016399326,0.00056509,0.078598794,8.15E-05,0.0018026,0.005450739,1.13E-05,0.132607436,2.60E-06,3.80E-06,4.44E-06,2.90E-07,9.27E-09,6.70E-06,8.26E-07,1.41E-08,0.764114528
71,0.088021996,0.090225205,0.083149878,0.6,0.133111517,0.72261073,10.74617948,0.015606535,316.785552,1855.509133,101325,10.6504344,0.000312147,6.85E-06,0.016422637,0.000418991,0.078264913,7.53E-05,0.001731072,0.005412996,1.06E-05,0.133111517,2.48E-06,3.93E-06,3.12E-06,1.46E-07,5.86E-09,3.12E-06,4.29E-07,7.02E-09,0.76421974
72,0.088121074,0.090225205,0.083238271,0.6,0.13353129,0.556790362,9.278390716,0.015624555,281.1467228,1862.33327,101325,10.6504344,0.000293472,3.17E-06,0.016435978,0.000313917,0.078037228,6.95E-05,0.001655854,0.005351834,1.00E-05,0.13353129,2.35E-06,4.06E-06,2.43E-06,7.81E-08,4.03E-09,1.45E-06,2.34E-07,3.51E-09,0.764287058
73,0.088198289,0.090225205,0.083300875,0.6,0.133893727,0.453175566,7.68788875,0.015639164,237.0723533,1868.440766,101325,10.6504344,0.000277558,1.43E-06,0.016443952,0.000237742,0.077872508,6.43E-05,0.001581249,0.00527824,9.53E-06,0.133893727,2.23E-06,4.18E-06,2.05E-06,4.46E-08,2.98E-09,6.59E-07,1.33E-07,1.72E-09,0.764330444
74,0.088309222,0.090225205,0.083379436,0.6,0.134494343,0.341706122,6.444526685,0.01566118,197.8130026,1878.847204,101325,10.6504344,0.000251378,3.95E-07,0.016451041,0.000146469,0.077657054,5.53E-05,0.001440919,0.005113902,8.66E-06,0.134494343,2.01E-06,4.44E-06,1.69E-06,2.14E-08,2.02E-09,1.81E-07,5.97E-08,5.48E-10,0.764372103
75,0.08839271,0.090225205,0.083432906,0.6,0.134997822,0.278433042,5.531841411,0.015678258,167.4555272,1887.594247,101325,10.6504344,0.000229493,1.14E-07,0.016453735,9.38E-05,0.07750864,4.80E-05,0.00131614,0.004947052,7.92E-06,0.134997822,1.81E-06,4.69E-06,1.49E-06,1.32E-08,1.53E-09,5.22E-08,3.24E-08,1.91E-10,0.764389245
76,0.088458479,0.090225205,0.083472215,0.6,0.135429997,0.23571238,4.805561738,0.015691966,143.0743987,1895.040122,101325,10.6504344,0.000210619,3.46E-08,0.016454419,6.22E-05,0.077399906,4.19E-05,0.001206376,0.004784687,7.29E-06,0.135429997,1.65E-06,4.95E-06,1.34E-06,9.61E-09,1.24E-09,1.60E-08,2.02E-08,7.69E-11,0.764394636
77,0.088511314,0.090225205,0.083502133,0.6,0.135805432,0.204381722,3.881874212,0.015703128,112.6939599,1901.432226,101325,10.6504344,0.000194095,1.04E-08,0.01645414,4.25E-05,0.077318705,3.68E-05,0.001109908,0.004629409,6.75E-06,0.135805432,1.51E-06,5.21E-06,1.22E-06,7.68E-09,1.04E-09,5.07E-09,1.38E-08,3.81E-11,0.764394335
78,0.088586512,0.090225205,0.083542384,0.6,0.136411974,0.157490882,3.118779529,0.015719223,88.22110455,1911.574869,101325,10.6504344,0.000166923,2.23E-09,0.016452283,2.35E-05,0.077217353,2.90E-05,0.000951943,0.004346243,5.87E-06,0.136411974,1.28E-06,5.72E-06,1.03E-06,5.76E-09,7.97E-10,1.28E-09,8.04E-09,2.30E-11,0.764386891
79,0.088641196,0.090225205,0.083569782,0.6,0.136899284,0.125287558,2.548483001,0.015731097,70.451851,1919.553614,101325,10.6504344,0.000145095,8.18E-10,0.016450061,1.41E-05,0.077159789,2.33E-05,0.000825802,0.004091675,5.17E-06,0.136899284,1.11E-06,6.24E-06,8.83E-07,4.66E-09,6.34E-10,5.74E-10,5.17E-09,1.96E-11,0.764377503
80,0.088681743,0.090225205,0.083588655,0.6,0.137297484,0.101662139,2.107050668,0.015740032,57.04321977,1925.952039,101325,10.6504344,0.000127316,4.96E-10,0.016447862,9.08E-06,0.077130893,1.90E-05,0.000723647,0.003863232,4.61E-06,0.137297484,9.65E-07,6.77E-06,7.64E-07,3.92E-09,5.19E-10,3.72E-10,3.56E-09,1.83E-11,0.764368359
81,0.088711924,0.090225205,0.083601408,0.6,0.137626711,0.084220309,1.559489665,0.015746798,41.06259538,1931.153682,101325,10.6504344,0.000112678,3.80E-10,0.016445818,6.20E-06,0.077121495,1.57E-05,0.000639929,0.003658326,4.16E-06,0.137626711,8.51E-07,7.30E-06,6.68E-07,3.39E-09,4.33E-10,2.79E-10,2.57E-09,1.74E-11,0.764360119
82,0.088748253,0.090225205,0.08361525,0.6,0.138114051,0.059738393,1.167267638,0.01575508,29.95987795,1938.698725,101325,10.6504344,9.10E-05,2.78E-10,0.016442402,3.67E-06,0.077140128,1.13E-05,0.000516344,0.003319342,3.51E-06,0.138114051,6.86E-07,8.32E-06,5.28E-07,2.66E-09,3.19E-10,1.85E-10,1.53E-09,1.59E-11,0.764348732
83,0.088771605,0.090225205,0.083622483,0.6,0.138478823,0.044340203,0.896691802,0.015760553,22.51497682,1944.225416,101325,10.6504344,7.51E-05,2.16E-10,0.016439511,2.44E-06,0.077176688,8.46E-06,0.000426483,0.003039052,3.05E-06,0.138478823,5.66E-07,9.34E-06,4.28E-07,2.15E-09,2.45E-10,1.30E-10,9.82E-10,1.47E-11,0.764340031
84,0.088786823,0.090225205,0.083625664,0.6,0.138759039,0.03402782,0.591296084,0.015764258,14.45395378,1948.393515,101325,10.6504344,6.33E-05,1.73E-10,0.016437029,1.78E-06,0.077220343,6.52E-06,0.000359417,0.002805471,2.73E-06,0.138759039,4.78E-07,1.04E-05,3.55E-07,1.79E-09,1.94E-10,9.55E-11,6.67E-10,1.36E-11,0.764333218
85,0.088801444,0.090225205,0.083627544,0.6,0.139128599,0.021690802,0.40459079,0.015767924,9.672783693,1953.780969,101325,10.6504344,4.81E-05,1.23E-10,0.016433206,1.23E-06,0.077305954,4.30E-06,0.000273341,0.002464082,2.34E-06,0.139128599,3.65E-07,1.22E-05,2.65E-07,1.34E-09,1.36E-10,5.91E-11,3.68E-10,1.20E-11,0.764326095
86,0.088809583,0.090225205,0.083627398,0.6,0.139381468,0.014753139,0.287218686,0.015770072,6.753820646,1957.394665,101325,10.6504344,3.82E-05,9.34E-11,0.016430062,9.55E-07,0.077380586,3.04E-06,0.000217777,0.002209958,2.13E-06,0.139381468,2.92E-07,1.39E-05,2.10E-07,1.05E-09,1.03E-10,4.01E-11,2.28E-10,1.09E-11,0.76432141
87,0.088814357,0.090225205,0.083626509,0.6,0.13956098,0.01042786,0.209157317,0.015771404,4.855224167,1959.921993,101325,10.6504344,3.16E-05,7.50E-11,0.016427405,8.09E-07,0.077442589,2.29E-06,0.000180366,0.002017865,2.00E-06,0.13956098,2.43E-07,1.54E-05,1.74E-07,8.58E-10,8.30E-11,2.93E-11,1.55E-10,1.01E-11,0.764318219
88,0.088817185,0.090225205,0.083625273,0.6,0.139691703,0.007590507,0.124971817,0.015772257,2.858294552,1961.741389,101325,10.6504344,2.70E-05,6.31E-11,0.016425124,7.22E-07,0.077493124,1.81E-06,0.000154351,0.001871079,1.93E-06,0.139691703,2.09E-07,1.68E-05,1.51E-07,7.27E-10,7.04E-11,2.28E-11,1.14E-10,9.49E-12,0.764315949
89,0.088819502,0.090225205,0.083623786,0.6,0.139847918,0.004446805,0.076493413,0.015772999,1.732510852,1963.890698,101325,10.6504344,2.18E-05,5.06E-11,0.016421616,6.44E-07,0.077561353,1.31E-06,0.000124584,0.001685558,1.87E-06,0.139847918,1.71E-07,1.89E-05,1.25E-07,5.79E-10,5.76E-11,1.64E-11,7.62E-11,8.87E-12,0.764314203
90,0.088820665,0.090225205,0.083622661,0.6,0.139943535,0.00271798,0.047747385,0.015773406,1.075621548,1965.193904,101325,10.6504344,1.88E-05,4.39E-11,0.016418779,6.05E-07,0.07760669,1.05E-06,0.000107379,0.001567351,1.86E-06,0.139943535,1.48E-07,2.04E-05,1.12E-07,4.95E-10,5.10E-11,1.32E-11,5.83E-11,8.55E-12,0.764313379
91,0.088821285,0.090225205,0.083621871,0.6,0.140003219,0.001695072,0.030167127,0.015773639,0.677838541,1966.003098,101325,10.6504344,1.70E-05,4.02E-11,0.016416418,5.85E-07,0.077636634,8.99E-07,9.71E-05,0.001491616,1.85E-06,0.140003219,1.35E-07,2.14E-05,1.04E-07,4.45E-10,4.74E-11,1.15E-11,4.89E-11,8.38E-12,0.764313105
92,0.088821615,0.090225205,0.083621341,0.6,0.140040928,0.001069196,0.014091278,0.015773774,0.317003008,1966.513154,101325,10.6504344,1.58E-05,3.80E-11,0.01641439,5.75E-07,0.077656437,8.13E-07,9.07E-05,0.001442897,1.85E-06,0.140040928,1.26E-07,2.21E-05,9.91E-08,4.14E-10,4.53E-11,1.05E-11,4.37E-11,8.29E-12,0.764313182
93,0.088821835,0.090225205,0.08362094,0.6,0.140076156,0.000493368,0.006574702,0.015773868,0.149643516,1966.990684,101325,10.6504344,1.48E-05,3.60E-11,0.016411015,5.67E-07,0.07767634,7.36E-07,8.49E-05,0.001396483,1.85E-06,0.140076156,1.19E-07,2.29E-05,9.49E-08,3.86E-10,4.35E-11,9.66E-12,3.91E-11,8.23E-12,0.764314066
94,0.088821919,0.090225205,0.083620768,0.6,0.140092593,0.000229144,0.001991637,0.015773905,0.048108317,1967.215846,101325,10.6504344,1.44E-05,3.51E-11,0.016407977,5.65E-07,0.077686577,7.01E-07,8.22E-05,0.001374572,1.85E-06,0.140092593,1.15E-07,2.32E-05,9.30E-08,3.73E-10,4.27E-11,9.28E-12,3.72E-11,8.20E-12,0.764315182
95,0.088821957,0.090225205,0.083620686,0.6,0.140102551,6.89E-05,0.000594894,0.015773923,0.017272097,1967.359687,101325,10.6504344,1.41E-05,3.46E-11,0.016402333,5.64E-07,0.077694888,6.81E-07,8.06E-05,0.001361179,1.86E-06,0.140102551,1.13E-07,2.34E-05,9.18E-08,3.66E-10,4.22E-11,9.06E-12,3.60E-11,8.18E-12,0.76431766
96,0.088821966,0.090225205,0.083620667,0.6,0.140105525,2.06E-05,9.67E-05,0.015773927,0.006257434,1967.410318,101325,10.6504344,1.40E-05,3.45E-11,0.016396827,5.65E-07,0.077699418,6.75E-07,8.01E-05,0.001357165,1.86E-06,0.140105525,1.13E-07,2.35E-05,9.15E-08,3.63E-10,4.21E-11,8.99E-12,3.57E-11,8.18E-12,0.76432019
97,0.088821968,0.090225205,0.083620664,0.6,0.140106492,3.38E-06,0,0.015773927,-1.65E-09,1967.444962,101325,10.6504344,1.40E-05,3.44E-11,0.016385994,5.64E-07,0.077705708,6.73E-07,7.99E-05,0.00135587,1.86E-06,0.140106492,1.12E-07,2.35E-05,9.13E-08,3.62E-10,4.20E-11,8.97E-12,3.55E-11,8.17E-12,0.764325241
98,0.088821968,0.090225205,0.083620664,0.6,0.140106492,3.38E-06,0,0.015773927,-1.65E-09,1967.444962,101325,10.6504344,1.40E-05,3.44E-11,0.016385994,5.64E-07,0.077705708,6.73E-07,7.99E-05,0.00135587,1.86E-06,0.140106492,1.12E-07,2.35E-05,9.13E-08,3.62E-10,4.20E-11,8.97E-12,3.55E-11,8.17E-12,0.764325241
0,0.083024255,0.083024255,0.078202254,0.547777778,1.45E-14,4.43E-14,1.36E-10,0.014741668,-2.38E-06,750,101325,7.867293297,0.006317858,0.047442431,6.33E-17,-2.34E-16,0.213572104,-8.14E-17,9.26E-16,9.32E-19,8.90E-14,1.45E-14,2.01E-16,3.75E-15,1.47E-15,2.23E-15,7.94E-19,1.42E-15,-3.91E-15,8.95E-16,0.732667607
1,0.083024247,0.083024255,0.078202249,0.547777778,1.38E-12,7.78E-13,1.24E-08,0.014741666,-9.85E-05,750,101325,7.867293297,0.006317856,0.047442432,5.71E-15,-4.84E-17,0.213572104,9.21E-17,1.47E-16,1.64E-17,1.11E-11,1.38E-12,5.44E-14,3.95E-15,-5.62E-15,9.21E-19,7.28E-23,3.60E-15,-4.49E-17,8.94E-16,0.732667608
2,0.083023799,0.083024255,0.078201943,0.547777778,1.71E-10,7.93E-13,1.14E-06,0.014741577,-0.003345472,750.0000012,101325,7.867293297,0.006317765,0.047442438,1.73E-13,4.54E-14,0.213572126,9.37E-17,1.50E-16,1.67E-17,2.74E-11,1.71E-10,3.06E-13,4.96E-14,5.11E-14,-1.54E-21,7.32E-23,3.67E-15,-4.29E-19,1.09E-15,0.73266767
3,0.083017567,0.083024255,0.078197677,0.547777778,6.56E-09,8.49E-13,4.12E-05,0.014740326,-0.045821706,750.0000449,101325,7.867293297,0.006316498,0.047442531,8.11E-12,2.74E-12,0.213572433,9.91E-17,1.59E-16,1.79E-17,9.06E-11,6.56E-09,3.68E-12,2.50E-12,2.71E-12,5.79E-21,8.11E-23,3.90E-15,6.51E-19,1.08E-14,0.732668532
4,0.082988903,0.083024255,0.078178,0.547777778,8.37E-08,2.50E-12,0.000645506,0.014734582,-0.285171939,750.000579,101325,7.867293297,0.006310674,0.04744293,1.28E-10,5.35E-11,0.21357384,2.59E-16,4.56E-16,5.27E-17,9.43E-10,8.37E-08,5.07E-11,4.43E-11,4.25E-11,7.52E-21,2.09E-22,2.80E-14,2.14E-16,1.57E-13,0.732672472
5,0.082867849,0.083024255,0.078094386,0.547777778,8.91E-07,1.35E-10,0.007277275,0.014710367,-1.294644009,750.006216,101325,7.867293297,0.006286116,0.047444351,1.69E-09,8.70E-10,0.213579715,1.29E-14,2.58E-14,2.85E-15,1.18E-08,8.91E-07,6.47E-10,6.57E-10,5.54E-10,-1.53E-20,1.03E-20,2.96E-12,2.59E-14,2.05E-12,0.732688911
6,0.082437825,0.083024255,0.077793297,0.547777778,7.71E-06,9.58E-09,0.049976672,0.014624715,-3.700146104,750.0543997,101325,7.867293297,0.006199176,0.047447279,1.81E-08,1.14E-08,0.213599891,8.67E-13,1.75E-12,2.02E-13,1.23E-07,7.71E-06,6.76E-09,7.85E-09,5.84E-09,5.62E-18,7.80E-19,2.14E-10,1.72E-12,2.18E-11,0.732745767
7,0.081988103,0.083024255,0.07747021,0.547777778,2.33E-05,1.43E-07,0.19641475,0.014535879,-6.411680369,750.1660128,101325,7.867293297,0.006108824,0.047445916,6.41E-08,4.75E-08,0.213619107,1.30E-11,2.63E-11,3.02E-12,4.19E-07,2.33E-05,2.34E-08,3.01E-08,2.04E-08,9.95E-17,1.52E-17,3.22E-09,2.40E-11,7.67E-11,0.732802214
8,0.08105751,0.083024255,0.076775509,0.547777778,8.47E-05,1.66E-06,0.62730404,0.014354412,-7.867293297,750.6106262,101325,7.867293297,0.005923558,0.047428346,2.81E-07,2.50E-07,0.213650901,1.27E-10,2.63E-10,3.49E-11,1.70E-06,8.47E-05,9.95E-08,1.44E-07,8.78E-08,8.37E-15,3.19E-16,3.25E-08,2.31E-10,3.33E-10,0.732909885
9,0.08021937,0.083024255,0.07611442,0.547777778,0.000182727,8.50E-06,1.54186338,0.014194166,-4.141646376,751.3312694,101325,7.867293297,0.005758821,0.047391359,6.96E-07,7.03E-07,0.21366563,5.48E-10,1.17E-09,1.78E-10,3.78E-06,0.000182727,2.34E-07,3.69E-07,2.12E-07,1.54E-13,2.81E-15,1.43E-07,9.97E-10,8.15E-10,0.732995325
10,0.078936277,0.083024255,0.07503415,0.547777778,0.000423643,4.59E-05,3.221064818,0.013954998,8.964652528,753.1326328,101325,7.867293297,0.005510295,0.047290872,1.90E-06,2.20E-06,0.213653537,2.10E-09,4.81E-09,9.49E-10,8.73E-06,0.000423643,5.91E-07,1.03E-06,5.58E-07,2.08E-12,2.79E-14,5.76E-07,4.05E-09,2.17E-09,0.733106064
11,0.078042644,0.083024255,0.07422531,0.547777778,0.000675288,0.000123628,5.546617199,0.013793517,32.18874493,755.0467304,101325,7.867293297,0.005339851,0.047181251,3.38E-06,4.23E-06,0.213608765,4.47E-09,1.08E-08,2.53E-09,1.34E-05,0.000675288,9.63E-07,1.79E-06,9.61E-07,9.82E-12,1.06E-13,1.26E-06,9.08E-09,3.78E-09,0.733168857
12,0.07692145,0.083024255,0.073140386,0.547777778,0.001108618,0.000345709,8.532188251,0.013597236,65.77922593,758.3987388,101325,7.867293297,0.005128672,0.046989376,6.31E-06,8.58E-06,0.213495106,9.26E-09,2.44E-08,6.99E-09,2.06E-05,0.001108618,1.60E-06,3.21E-06,1.72E-06,4.20E-11,4.22E-13,2.73E-06,2.03E-08,6.84E-09,0.733233401
13,0.076257958,0.083024255,0.072457741,0.547777778,0.001441907,0.000603383,11.57354772,0.013484744,102.6484674,761.0169497,101325,7.867293297,0.00500487,0.046840903,8.88E-06,1.26E-05,0.213386662,1.36E-08,3.79E-08,1.21E-08,2.55E-05,0.001441907,2.06E-06,4.32E-06,2.35E-06,9.31E-11,8.86E-13,4.09E-06,3.14E-08,9.40E-09,0.733265681
14,0.07551792,0.083024255,0.071658758,0.547777778,0.001893998,0.001071945,15.66501058,0.013362663,154.5265791,764.6147312,101325,7.867293297,0.004867457,0.046639396,1.28E-05,1.89E-05,0.213219056,2.01E-08,5.98E-08,2.13E-08,3.17E-05,0.001893998,2.67E-06,5.85E-06,3.25E-06,2.03E-10,1.91E-12,6.15E-06,4.86E-08,1.31E-08,0.733298664
15,0.074697997,0.083024255,0.070726856,0.547777778,0.002505913,0.001940505,19.78547507,0.013231611,208.8349413,769.5520799,101325,7.867293297,0.004715566,0.046367054,1.86E-05,2.88E-05,0.212965109,3.01E-08,9.62E-08,3.82E-08,3.91E-05,0.002505913,3.44E-06,7.91E-06,4.55E-06,4.44E-10,4.18E-12,9.24E-06,7.60E-08,1.85E-08,0.73333447
16,0.07425781,0.083024255,0.070204958,0.547777778,0.002892348,0.002651869,23.22871908,0.013163201,255.5310934,772.7060002,101325,7.867293297,0.004633911,0.046195485,2.27E-05,3.57E-05,0.212791164,3.74E-08,1.24E-07,5.19E-08,4.34E-05,0.002892348,3.90E-06,9.16E-06,5.41E-06,6.71E-10,6.27E-12,1.14E-05,9.58E-08,2.20E-08,0.733355104
17,0.073798322,0.083024255,0.069643365,0.547777778,0.003346034,0.003650519,27.23903521,0.013093307,310.9049286,776.4405918,101325,7.867293297,0.004548366,0.045994574,2.78E-05,4.46E-05,0.212575462,4.67E-08,1.62E-07,7.10E-08,4.81E-05,0.003346034,4.40E-06,1.06E-05,6.46E-06,1.02E-09,9.48E-12,1.40E-05,1.21E-07,2.64E-08,0.73337913
18,0.07332077,0.083024255,0.069041138,0.547777778,0.003878046,0.005064974,31.89788292,0.013022338,376.3148714,780.8581518,101325,7.867293297,0.004458911,0.045759656,3.42E-05,5.60E-05,0.212309008,5.89E-08,2.12E-07,9.79E-08,5.33E-05,0.003878046,4.97E-06,1.22E-05,7.73E-06,1.55E-09,1.44E-11,1.73E-05,1.54E-07,3.17E-08,0.733408174
19,0.072826997,0.083024255,0.068398044,0.547777778,0.004501052,0.007084518,37.29400956,0.012950799,453.2460147,786.0767977,101325,7.867293297,0.004365555,0.045485415,4.24E-05,7.04E-05,0.21198108,7.51E-08,2.82E-07,1.36E-07,5.88E-05,0.004501052,5.58E-06,1.39E-05,9.27E-06,2.38E-09,2.21E-11,2.14E-05,1.97E-07,3.82E-08,0.733444392
20,0.072319563,0.083024255,0.067714781,0.547777778,0.00522945,0.009989695,43.52240663,0.012879298,543.2848837,792.2319336,101325,7.867293297,0.004268338,0.045165819,5.27E-05,8.87E-05,0.211578972,9.70E-08,3.79E-07,1.91E-07,6.48E-05,0.00522945,6.25E-06,1.58E-05,1.11E-05,3.66E-09,3.41E-11,2.65E-05,2.53E-07,4.60E-08,0.733490596
21,0.071801857,0.083024255,0.06699323,0.547777778,0.006079497,0.014196721,50.68247499,0.012808554,648.0748256,799.4774099,101325,7.867293297,0.004167334,0.044794062,6.57E-05,0.000111826,0.211087731,1.27E-07,5.14E-07,2.71E-07,7.12E-05,0.006079497,6.95E-06,1.78E-05,1.34E-05,5.70E-09,5.30E-11,3.28E-05,3.27E-07,5.56E-08,0.733550384
22,0.071278202,0.083024255,0.066236731,0.547777778,0.007069389,0.020321272,58.87518992,0.012739401,769.2468585,807.9861426,101325,7.867293297,0.004062654,0.044362501,8.23E-05,0.000141032,0.210489907,1.69E-07,7.05E-07,3.86E-07,7.79E-05,0.007069389,7.69E-06,1.98E-05,1.61E-05,8.91E-09,8.25E-11,4.06E-05,4.24E-07,6.71E-08,0.733628283
23,0.07075394,0.083024255,0.065450364,0.547777778,0.008219295,0.029267596,68.19906538,0.012672782,908.3218702,817.9498962,101325,7.867293297,0.00395444,0.04386262,0.000103486,0.000177754,0.209765324,2.27E-07,9.78E-07,5.56E-07,8.48E-05,0.008219295,8.45E-06,2.17E-05,1.94E-05,1.41E-08,1.29E-10,5.04E-05,5.55E-07,8.11E-08,0.733729891
24,0.070235484,0.083024255,0.064641207,0.547777778,0.009551308,0.042348605,78.7447648,0.01260974,1066.583194,829.5778833,101325,7.867293297,0.003842871,0.043284992,0.000130456,0.000223737,0.208890911,3.10E-07,1.37E-06,8.04E-07,9.18E-05,0.009551308,9.20E-06,2.34E-05,2.34E-05,2.23E-08,2.04E-10,6.25E-05,7.31E-07,9.80E-08,0.733862009
25,0.06973032,0.083024255,0.063818561,0.547777778,0.011089292,0.061441354,90.58829936,0.012551401,1244.924257,843.0938208,101325,7.867293297,0.00372815,0.04261928,0.000164892,0.000281047,0.207840616,4.29E-07,1.94E-06,1.17E-06,9.88E-05,0.011089292,9.92E-06,2.48E-05,2.81E-05,3.55E-08,3.22E-10,7.77E-05,9.68E-07,1.18E-07,0.734032741
26,0.069246946,0.083024255,0.062994089,0.547777778,0.012858595,0.089181242,103.782889,0.012498942,1443.684004,858.7311388,101325,7.867293297,0.003610501,0.041854271,0.000208897,0.000352086,0.206585448,5.97E-07,2.76E-06,1.71E-06,0.000105436,0.012858595,1.06E-05,2.56E-05,3.39E-05,5.66E-08,5.10E-10,9.66E-05,1.29E-06,1.43E-07,0.734251544
27,0.068794741,0.083024255,0.062181857,0.547777778,0.014885604,0.129200754,118.3496899,0.012453555,1662.491064,876.726193,101325,7.867293297,0.00349016,0.040977972,0.000265145,0.00043959,0.205093675,8.38E-07,3.95E-06,2.49E-06,0.000111531,0.014885604,1.12E-05,2.59E-05,4.07E-05,9.02E-08,8.12E-10,0.000120029,1.73E-06,1.73E-07,0.734529197
28,0.068383754,0.083024255,0.061398236,0.547777778,0.017197122,0.186429919,134.2676321,0.012416401,1900.142012,897.3095825,101325,7.867293297,0.003367364,0.039977787,0.000337027,0.000546599,0.203331227,1.18E-06,5.68E-06,3.64E-06,0.000116803,0.017197122,1.16E-05,2.56E-05,4.89E-05,1.43E-07,1.29E-09,0.000149078,2.33E-06,2.08E-07,0.734877668
29,0.06802444,0.083024255,0.060661662,0.547777778,0.019819536,0.267498091,151.4624601,0.012388559,2154.534312,920.6959865,101325,7.867293297,0.00324234,0.03884083,0.00042881,0.000676366,0.201262343,1.65E-06,8.17E-06,5.30E-06,0.00012101,0.019819536,1.19E-05,2.47E-05,5.86E-05,2.25E-07,2.06E-09,0.000184849,3.14E-06,2.51E-07,0.735309837
30,0.067727359,0.083024255,0.059992252,0.547777778,0.022777788,0.381299775,169.794709,0.012370986,2422.658381,947.0731928,101325,7.867293297,0.003115295,0.037554396,0.000545819,0.000832217,0.19885051,2.30E-06,1.18E-05,7.72E-06,0.000123976,0.022777788,1.21E-05,2.34E-05,7.03E-05,3.50E-07,3.29E-09,0.000228539,4.23E-06,3.03E-07,0.735839065
31,0.067502866,0.083024255,0.059411275,0.547777778,0.026094091,0.539780486,189.0459508,0.012364481,2700.629864,976.5910551,101325,7.867293297,0.002986411,0.03610668,0.000694608,0.001017307,0.196059748,3.17E-06,1.69E-05,1.12E-05,0.000125629,0.026094091,1.20E-05,2.17E-05,8.40E-05,5.36E-07,5.22E-09,0.000281311,5.68E-06,3.66E-07,0.736478569
32,0.067360807,0.083024255,0.058940488,0.547777778,0.029786394,0.75891717,208.9005921,0.012369663,2981.252117,1009.350916,101325,7.867293297,0.002855835,0.034487766,0.000883076,0.001234271,0.192856326,4.32E-06,2.42E-05,1.64E-05,0.00012601,0.029786394,1.17E-05,1.99E-05,0.000100233,8.06E-07,8.23E-09,0.000344148,7.58E-06,4.42E-07,0.737240611
33,0.067309929,0.083024255,0.058600995,0.547777778,0.033866484,1.05968238,228.9335505,0.012386925,3257.668654,1045.366268,101325,7.867293297,0.002723657,0.03269084,0.001120472,0.001484762,0.189211137,5.81E-06,3.43E-05,2.39E-05,0.00012527,0.033866484,1.12E-05,1.81E-05,0.000119056,1.19E-06,1.29E-08,0.000417627,1.00E-05,5.35E-07,0.738135534
34,0.067357772,0.083024255,0.058412488,0.547777778,0.038337842,1.468524618,248.5901503,0.012416471,3521.930593,1084.567009,101325,7.867293297,0.002589922,0.030713876,0.001417196,0.001768862,0.185102382,7.70E-06,4.84E-05,3.50E-05,0.000123616,0.038337842,1.05E-05,1.65E-05,0.000140537,1.71E-06,1.99E-08,0.000501638,1.31E-05,6.47E-07,0.739170605
35,0.06751037,0.083024255,0.058392136,0.547777778,0.043193119,2.016590407,267.1725964,0.012458333,3764.318132,1126.787035,101325,7.867293297,0.002454638,0.02856155,0.001784317,0.002084409,0.18051896,1.00E-05,6.74E-05,5.13E-05,0.000121262,0.043193119,9.64E-06,1.50E-05,0.000164435,2.40E-06,3.03E-08,0.000595044,1.68E-05,7.82E-07,0.74034878
36,0.067771842,0.083024255,0.058553288,0.547777778,0.048411334,2.736574087,283.8427372,0.012512389,3973.800202,1171.744232,101325,7.867293297,0.002317785,0.02624725,0.00223274,0.002426311,0.175464368,1.29E-05,9.29E-05,7.52E-05,0.00011836,0.048411334,8.61E-06,1.38E-05,0.000190119,3.29E-06,4.51E-08,0.000695335,2.13E-05,9.41E-07,0.741667482
